ProductId,Product,Category,Brand,Price,Rating,Reviews,,,,,
P4893,T-shirt Cotton,Fashion,Generic,5593.78,1.76,2122,,,,,
P4894,Xiaomi Redmi Note 12,Electronics,Xiaomi,16020.18,4.98,2967,,,,,
P4895,Dell Inspiron 3501,Computers,Dell,9748.39,2.27,22,,,,,
P4896,Dell Inspiron 3501,Computers,Dell,11993.94,1.66,480,,,,,
P4897,Adidas Running Shoes,Fashion,Adidas,18570.49,2.89,1109,,,,,
P4898,Smartwatch FitPro,Wearables,FitPro,495.65,4.46,1160,,,,,
P4899,T-shirt Cotton,Fashion,Generic,6088.92,3.99,3036,,,,,
P4900,Dell Inspiron 3501,Computers,Dell,10879,2.81,3558,,,,,
P4901,Nike Air Max,Fashion,Nike,13998.96,1.74,1861,,,,,
P4902,Smartwatch FitPro,Wearables,FitPro,11380.59,3.57,1100,,,,,
P4903,Adidas Running Shoes,Fashion,Adidas,17258.88,4.2,4528,,,,,
P4904,Smartwatch FitPro,Wearables,FitPro,17501.86,4.81,1934,,,,,
P4905,Xiaomi Redmi Note 12,Electronics,Xiaomi,5882.29,1.08,339,,,,,
P4906,Nike Air Max,Fashion,Nike,7408.28,1.46,1518,,,,,
P4907,HP Pavilion Laptop,Computers,HP,14039.92,1.76,1926,,,,,
P4908,iPhone 13,Electronics,Apple,9478.79,2.77,4043,,,,,
P4909,Xiaomi Redmi Note 12,Electronics,Xiaomi,4354.37,2.73,4024,,,,,
P4910,Adidas Running Shoes,Fashion,Adidas,5251.01,1.42,2432,,,,,
P4911,Smartwatch FitPro,Wearables,FitPro,3315.38,2.54,311,,,,,
P4912,Nike Air Max,Fashion,Nike,13467.64,4.18,4851,,,,,
P4913,Xiaomi Redmi Note 12,Electronics,Xiaomi,4867.46,2.88,3308,,,,,
P4914,Adidas Running Shoes,Fashion,Adidas,1168.36,4.95,1257,,,,,
P4915,Nike Air Max,Fashion,Nike,17207.13,2.06,435,,,,,
P4916,Dell Inspiron 3501,Computers,Dell,14178.59,1.21,4058,,,,,
P4917,T-shirt Cotton,Fashion,Generic,9274.76,4.91,938,,,,,
P4918,Xiaomi Redmi Note 12,Electronics,Xiaomi,2179.53,2.86,4105,,,,,
P4919,Nike Air Max,Fashion,Nike,4459.27,1.16,4984,,,,,
P4920,Nike Air Max,Fashion,Nike,9651.16,3.77,3376,,,,,
P4921,T-shirt Cotton,Fashion,Generic,18149.42,3.55,2286,,,,,
P4922,Bluetooth Headset,Accessories,JBL,12859.75,3.05,224,,,,,
P4923,HP Pavilion Laptop,Computers,HP,9122.48,4.56,2813,,,,,
P4924,HP Pavilion Laptop,Computers,HP,8843.94,1.56,3933,,,,,
P4925,iPhone 13,Electronics,Apple,18442.77,2.14,3914,,,,,
P4926,Bluetooth Headset,Accessories,JBL,10708.77,1.95,2084,,,,,
P4927,T-shirt Cotton,Fashion,Generic,7078.61,3.93,2960,,,,,
P4928,Nike Air Max,Fashion,Nike,18071.31,3.27,177,,,,,
P4929,Nike Air Max,Fashion,Nike,3351.11,3.42,1584,,,,,
P4930,HP Pavilion Laptop,Computers,HP,18767.9,1.4,389,,,,,
P4931,Adidas Running Shoes,Fashion,Adidas,18677.48,1.49,2672,,,,,
P4932,Adidas Running Shoes,Fashion,Adidas,16344.24,2.01,196,,,,,
P4933,Dell Inspiron 3501,Computers,Dell,1846.05,3.81,3504,,,,,
P4934,Samsung Galaxy A14,Electronics,Samsung,2973.78,4.24,46,,,,,
P4935,iPhone 13,Electronics,Apple,19431.38,1.69,1549,,,,,
P4936,Xiaomi Redmi Note 12,Electronics,Xiaomi,1213.87,1.86,3615,,,,,
P4937,Xiaomi Redmi Note 12,Electronics,Xiaomi,13276.39,1.76,1979,,,,,
P4938,Smartwatch FitPro,Wearables,FitPro,1350.66,2.55,3349,,,,,
P4939,Samsung Galaxy A14,Electronics,Samsung,7562.84,3.64,1490,,,,,
P4940,HP Pavilion Laptop,Computers,HP,12550.73,3.49,3408,,,,,
P4941,Adidas Running Shoes,Fashion,Adidas,7954.49,2.55,4390,,,,,
P4942,T-shirt Cotton,Fashion,Generic,9337.96,4.7,1326,,,,,
P4943,Dell Inspiron 3501,Computers,Dell,7419.75,3.79,3257,,,,,
P4944,Xiaomi Redmi Note 12,Electronics,Xiaomi,15635.14,2.23,4331,,,,,
P4945,iPhone 13,Electronics,Apple,15219.13,3.23,1652,,,,,
P4946,T-shirt Cotton,Fashion,Generic,16599.22,5,3181,,,,,
P4947,HP Pavilion Laptop,Computers,HP,13600.61,4.71,1489,,,,,
P4948,Nike Air Max,Fashion,Nike,17934.09,1.96,2622,,,,,
P4949,Xiaomi Redmi Note 12,Electronics,Xiaomi,8191.67,3.01,4319,,,,,
P4950,Nike Air Max,Fashion,Nike,11737.91,1.38,4232,,,,,
P4951,Samsung Galaxy A14,Electronics,Samsung,19610.39,4.95,1356,,,,,
P4952,Adidas Running Shoes,Fashion,Adidas,7034.02,3.37,863,,,,,
P4953,Smartwatch FitPro,Wearables,FitPro,11074.89,1.35,3976,,,,,
P4954,Nike Air Max,Fashion,Nike,17706.11,2.01,3084,,,,,
P4955,iPhone 13,Electronics,Apple,18573.33,2.32,1921,,,,,
P4956,Adidas Running Shoes,Fashion,Adidas,12584.62,1.6,304,,,,,
P4957,Adidas Running Shoes,Fashion,Adidas,10886.64,1.85,2669,,,,,
P4958,Smartwatch FitPro,Wearables,FitPro,4382.71,4.11,2753,,,,,
P4959,T-shirt Cotton,Fashion,Generic,16049.87,3.55,4249,,,,,
P4960,T-shirt Cotton,Fashion,Generic,3343.54,1.74,3068,,,,,
P4961,Dell Inspiron 3501,Computers,Dell,13395.68,4.86,538,,,,,
P4962,iPhone 13,Electronics,Apple,10181.14,2.85,1718,,,,,
P4963,Xiaomi Redmi Note 12,Electronics,Xiaomi,14795.22,1.53,4891,,,,,
P4964,Bluetooth Headset,Accessories,JBL,482.5,4.18,4360,,,,,
P4965,Nike Air Max,Fashion,Nike,19542.92,1.53,4957,,,,,
P4966,Xiaomi Redmi Note 12,Electronics,Xiaomi,12866.65,4.63,1159,,,,,
P4967,Smartwatch FitPro,Wearables,FitPro,15845.5,1.5,958,,,,,
P4968,Bluetooth Headset,Accessories,JBL,11582.48,3.21,3253,,,,,
P4969,Adidas Running Shoes,Fashion,Adidas,19249.49,4.44,1139,,,,,
P4970,Samsung Galaxy A14,Electronics,Samsung,187.09,4.07,1012,,,,,
P4971,Nike Air Max,Fashion,Nike,8406.07,1.12,1772,,,,,
P4972,Xiaomi Redmi Note 12,Electronics,Xiaomi,17827.3,3.07,454,,,,,
P4973,Nike Air Max,Fashion,Nike,9987.89,1.45,4879,,,,,
P4974,HP Pavilion Laptop,Computers,HP,11685.74,4.1,491,,,,,
P4975,Smartwatch FitPro,Wearables,FitPro,453.1,4.68,1687,,,,,
P4976,Nike Air Max,Fashion,Nike,2476,4.77,4698,,,,,
P4977,Dell Inspiron 3501,Computers,Dell,1712.59,4.4,1416,,,,,
P4978,HP Pavilion Laptop,Computers,HP,9023.91,4.29,3921,,,,,
P4979,Dell Inspiron 3501,Computers,Dell,17308.19,4.8,1449,,,,,
P4980,HP Pavilion Laptop,Computers,HP,12199.83,1.29,1692,,,,,
P4981,Bluetooth Headset,Accessories,JBL,2050.52,4.33,3230,,,,,
P4982,iPhone 13,Electronics,Apple,13196.03,3.61,439,,,,,
P4983,T-shirt Cotton,Fashion,Generic,15535.74,1.41,4992,,,,,
P4984,Smartwatch FitPro,Wearables,FitPro,18561.5,3.45,3520,,,,,
P4985,Bluetooth Headset,Accessories,JBL,14080.1,4.17,1160,,,,,
P4986,Adidas Running Shoes,Fashion,Adidas,9436.4,3.74,1561,,,,,
P4987,Dell Inspiron 3501,Computers,Dell,6724.53,4.17,3762,,,,,
P4988,Smartwatch FitPro,Wearables,FitPro,15176.32,4.77,518,,,,,
P4989,T-shirt Cotton,Fashion,Generic,10890.94,4.51,3523,,,,,
P4990,Samsung Galaxy A14,Electronics,Samsung,4878.62,4.44,4770,,,,,
P4991,iPhone 13,Electronics,Apple,836.4,2.23,3380,,,,,
P4992,Adidas Running Shoes,Fashion,Adidas,14269.38,1.8,3907,,,,,
P4993,Smartwatch FitPro,Wearables,FitPro,9117.26,4.4,3248,,,,,
P4994,Dell Inspiron 3501,Computers,Dell,18957.89,1.9,2601,,,,,
P4995,Dell Inspiron 3501,Computers,Dell,11806.59,4.28,649,,,,,
P4996,Bluetooth Headset,Accessories,JBL,1972.73,3.51,3556,,,,,
P4997,Dell Inspiron 3501,Computers,Dell,3886.7,3.39,477,,,,,
P4998,Adidas Running Shoes,Fashion,Adidas,13632.6,2.56,316,,,,,
P4999,iPhone 13,Electronics,Apple,9869.58,2.44,4953,,,,,
P5000,Adidas Running Shoes,Fashion,Adidas,14839.46,2,3717,,,,,
P5001,Nike Air Max,Fashion,Nike,15895.04,3.64,851,,,,,
P5002,Dell Inspiron 3501,Computers,Dell,12651.59,3.73,490,,,,,
P5003,T-shirt Cotton,Fashion,Generic,1964.04,4.99,3279,,,,,
P5004,Nike Air Max,Fashion,Nike,11794.64,4.79,1046,,,,,
P5005,Bluetooth Headset,Accessories,JBL,8824.32,3.54,740,,,,,
P5006,Bluetooth Headset,Accessories,JBL,1370.15,2.34,4604,,,,,
P5007,T-shirt Cotton,Fashion,Generic,11942.17,4.05,1634,,,,,
P5008,Samsung Galaxy A14,Electronics,Samsung,4944.35,1.84,4996,,,,,
P5009,Adidas Running Shoes,Fashion,Adidas,14428.9,1.7,3462,,,,,
P5010,Xiaomi Redmi Note 12,Electronics,Xiaomi,16193.64,1.84,2402,,,,,
P5011,T-shirt Cotton,Fashion,Generic,11816.54,4.97,348,,,,,
P5012,Nike Air Max,Fashion,Nike,4362.86,1.22,4611,,,,,
P5013,iPhone 13,Electronics,Apple,17049.21,1.81,3513,,,,,
P5014,HP Pavilion Laptop,Computers,HP,1037.43,3.29,3540,,,,,
P5015,Xiaomi Redmi Note 12,Electronics,Xiaomi,12958.93,3.63,4450,,,,,
P5016,iPhone 13,Electronics,Apple,10576.44,2.22,4215,,,,,
P5017,Smartwatch FitPro,Wearables,FitPro,8173.94,4.19,2090,,,,,
P5018,Smartwatch FitPro,Wearables,FitPro,15981.21,4.19,2412,,,,,
P5019,Smartwatch FitPro,Wearables,FitPro,16344.09,4.94,1574,,,,,
P5020,HP Pavilion Laptop,Computers,HP,19957.16,4.21,4308,,,,,
P5021,Samsung Galaxy A14,Electronics,Samsung,18005.95,2.26,1202,,,,,
P5022,Bluetooth Headset,Accessories,JBL,7535.22,3.65,4536,,,,,
P5023,Samsung Galaxy A14,Electronics,Samsung,3675.66,3.7,2076,,,,,
P5024,iPhone 13,Electronics,Apple,10765.41,2.63,3930,,,,,
P5025,Bluetooth Headset,Accessories,JBL,2848.13,4.93,4952,,,,,
P5026,T-shirt Cotton,Fashion,Generic,7782.82,2.95,3967,,,,,
P5027,iPhone 13,Electronics,Apple,11817.58,2.45,1646,,,,,
P5028,iPhone 13,Electronics,Apple,18821.96,2.09,1034,,,,,
P5029,Smartwatch FitPro,Wearables,FitPro,7975.59,4,2077,,,,,
P5030,Nike Air Max,Fashion,Nike,10927.03,1.39,516,,,,,
P5031,Nike Air Max,Fashion,Nike,5294.73,2.51,607,,,,,
P5032,Bluetooth Headset,Accessories,JBL,11879.79,4.55,3924,,,,,
P5033,Smartwatch FitPro,Wearables,FitPro,17928.57,1.89,3952,,,,,
P5034,Smartwatch FitPro,Wearables,FitPro,19437.77,1.76,1315,,,,,
P5035,iPhone 13,Electronics,Apple,8330.86,3.17,3396,,,,,
P5036,Smartwatch FitPro,Wearables,FitPro,16237.02,3.26,1022,,,,,
P5037,Nike Air Max,Fashion,Nike,17902.02,3.45,3364,,,,,
P5038,Smartwatch FitPro,Wearables,FitPro,3974.96,2.78,2636,,,,,
P5039,Smartwatch FitPro,Wearables,FitPro,1736.18,3,2586,,,,,
P5040,Nike Air Max,Fashion,Nike,3921.43,4.2,1818,,,,,
P5041,Dell Inspiron 3501,Computers,Dell,16821.05,4.05,4346,,,,,
P5042,T-shirt Cotton,Fashion,Generic,12802.44,2.05,252,,,,,
P5043,HP Pavilion Laptop,Computers,HP,8918.63,2.59,2498,,,,,
P5044,Adidas Running Shoes,Fashion,Adidas,8875.51,1.34,3183,,,,,
P5045,T-shirt Cotton,Fashion,Generic,19800.97,3.39,204,,,,,
P5046,Xiaomi Redmi Note 12,Electronics,Xiaomi,12883.37,1.45,4899,,,,,
P5047,iPhone 13,Electronics,Apple,18729.44,2.37,884,,,,,
P5048,Adidas Running Shoes,Fashion,Adidas,1110.13,4.14,4501,,,,,
P5049,Samsung Galaxy A14,Electronics,Samsung,643.69,2.29,637,,,,,
P5050,Dell Inspiron 3501,Computers,Dell,9938.41,3.79,1032,,,,,
P5051,HP Pavilion Laptop,Computers,HP,15291.19,3.88,609,,,,,
P5052,T-shirt Cotton,Fashion,Generic,15885.55,3.93,4000,,,,,
P5053,Smartwatch FitPro,Wearables,FitPro,9368.72,2.43,4865,,,,,
P5054,Nike Air Max,Fashion,Nike,5664.78,1.18,1273,,,,,
P5055,T-shirt Cotton,Fashion,Generic,13769.93,4.91,190,,,,,
P5056,Samsung Galaxy A14,Electronics,Samsung,1039.27,4.64,4722,,,,,
P5057,Dell Inspiron 3501,Computers,Dell,2059.78,4.11,2493,,,,,
P5058,Adidas Running Shoes,Fashion,Adidas,16807.62,4.29,4825,,,,,
P5059,T-shirt Cotton,Fashion,Generic,10444.7,2.23,2139,,,,,
P5060,iPhone 13,Electronics,Apple,2261.9,4.88,2652,,,,,
P5061,Adidas Running Shoes,Fashion,Adidas,12060.55,3.63,4142,,,,,
P5062,HP Pavilion Laptop,Computers,HP,5807.69,5,4431,,,,,
P5063,Samsung Galaxy A14,Electronics,Samsung,10583.38,4.46,4742,,,,,
P5064,Bluetooth Headset,Accessories,JBL,19607.94,3.99,3003,,,,,
P5065,T-shirt Cotton,Fashion,Generic,19725.42,1.84,4086,,,,,
P5066,Samsung Galaxy A14,Electronics,Samsung,7614.79,3.57,4511,,,,,
P5067,Smartwatch FitPro,Wearables,FitPro,4358.39,2.69,4642,,,,,
P5068,Smartwatch FitPro,Wearables,FitPro,8736.45,2.21,2809,,,,,
P5069,Nike Air Max,Fashion,Nike,13239.7,1.34,1782,,,,,
P5070,Adidas Running Shoes,Fashion,Adidas,12747.84,1.73,3757,,,,,
P5071,Xiaomi Redmi Note 12,Electronics,Xiaomi,17030.37,1.51,3984,,,,,
P5072,T-shirt Cotton,Fashion,Generic,15523.14,2.86,1560,,,,,
P5073,Smartwatch FitPro,Wearables,FitPro,19463.76,2.91,3161,,,,,
P5074,Nike Air Max,Fashion,Nike,8210.65,3.69,750,,,,,
P5075,Smartwatch FitPro,Wearables,FitPro,543.02,1.97,3257,,,,,
P5076,T-shirt Cotton,Fashion,Generic,12636.7,4.21,4660,,,,,
P5077,iPhone 13,Electronics,Apple,4764.03,4.73,4618,,,,,
P5078,Xiaomi Redmi Note 12,Electronics,Xiaomi,3651.8,1.99,4619,,,,,
P5079,T-shirt Cotton,Fashion,Generic,14387.01,4.87,4602,,,,,
P5080,Dell Inspiron 3501,Computers,Dell,482.4,4.78,3496,,,,,
P5081,HP Pavilion Laptop,Computers,HP,19879.35,3.82,4302,,,,,
P5082,Bluetooth Headset,Accessories,JBL,6122.57,1.66,1191,,,,,
P5083,T-shirt Cotton,Fashion,Generic,19559.86,3.31,2217,,,,,
P5084,T-shirt Cotton,Fashion,Generic,14745.71,3.99,3099,,,,,
P5085,Adidas Running Shoes,Fashion,Adidas,721.14,4.88,2995,,,,,
P5086,HP Pavilion Laptop,Computers,HP,537.24,3.8,4164,,,,,
P5087,Xiaomi Redmi Note 12,Electronics,Xiaomi,1006.46,3.87,1569,,,,,
P5088,Xiaomi Redmi Note 12,Electronics,Xiaomi,17262.65,1.2,2664,,,,,
P5089,Adidas Running Shoes,Fashion,Adidas,6085.36,1.27,165,,,,,
P5090,Dell Inspiron 3501,Computers,Dell,6722.07,1.51,2281,,,,,
P5091,HP Pavilion Laptop,Computers,HP,14466.92,2.97,2512,,,,,
P5092,HP Pavilion Laptop,Computers,HP,2611.44,4.01,3031,,,,,
P5093,Smartwatch FitPro,Wearables,FitPro,10517.34,2.93,3993,,,,,
P5094,Nike Air Max,Fashion,Nike,2453.88,2.23,64,,,,,
P5095,Adidas Running Shoes,Fashion,Adidas,1217.29,3.47,4910,,,,,
P5096,HP Pavilion Laptop,Computers,HP,19475.22,2.84,4808,,,,,
P5097,Bluetooth Headset,Accessories,JBL,6618.61,2.24,534,,,,,
P5098,Dell Inspiron 3501,Computers,Dell,5572.11,1.76,4322,,,,,
P5099,Smartwatch FitPro,Wearables,FitPro,18006.93,4.33,4668,,,,,
P5100,Dell Inspiron 3501,Computers,Dell,10108.81,2.82,3712,,,,,
P5101,Smartwatch FitPro,Wearables,FitPro,14579.66,1.52,1741,,,,,
P5102,T-shirt Cotton,Fashion,Generic,12907.45,4.73,2555,,,,,
P5103,HP Pavilion Laptop,Computers,HP,13514.08,4.08,1198,,,,,
P5104,Dell Inspiron 3501,Computers,Dell,640.42,3.67,4699,,,,,
P5105,HP Pavilion Laptop,Computers,HP,15730.53,4.74,3145,,,,,
P5106,iPhone 13,Electronics,Apple,2170.57,1.74,1428,,,,,
P5107,iPhone 13,Electronics,Apple,8148.22,2.76,4330,,,,,
P5108,Samsung Galaxy A14,Electronics,Samsung,7621.57,3.43,1971,,,,,
P5109,Samsung Galaxy A14,Electronics,Samsung,15189.35,1.7,4345,,,,,
P5110,T-shirt Cotton,Fashion,Generic,9749.39,1.05,4415,,,,,
P5111,Bluetooth Headset,Accessories,JBL,7666.59,3.97,4453,,,,,
P5112,Nike Air Max,Fashion,Nike,19755.64,2.25,4014,,,,,
P5113,Adidas Running Shoes,Fashion,Adidas,12492.44,1.75,237,,,,,
P5114,HP Pavilion Laptop,Computers,HP,161.97,2.82,3932,,,,,
P5115,Dell Inspiron 3501,Computers,Dell,5587.41,1.62,2454,,,,,
P5116,iPhone 13,Electronics,Apple,14329.34,2.62,1931,,,,,
P5117,Samsung Galaxy A14,Electronics,Samsung,4965.83,1.86,1634,,,,,
P5118,T-shirt Cotton,Fashion,Generic,2457.57,2.4,3717,,,,,
P5119,HP Pavilion Laptop,Computers,HP,174.16,1.2,974,,,,,
P5120,Smartwatch FitPro,Wearables,FitPro,10062.14,2.79,1516,,,,,
P5121,Adidas Running Shoes,Fashion,Adidas,8153.17,1.96,4976,,,,,
P5122,HP Pavilion Laptop,Computers,HP,1735.61,2.54,4913,,,,,
P5123,Adidas Running Shoes,Fashion,Adidas,6802.69,1.04,2859,,,,,
P5124,Dell Inspiron 3501,Computers,Dell,15544.4,3.47,2303,,,,,
P5125,Samsung Galaxy A14,Electronics,Samsung,5838.35,2.8,3016,,,,,
P5126,T-shirt Cotton,Fashion,Generic,14702.63,1.05,1268,,,,,
P5127,Xiaomi Redmi Note 12,Electronics,Xiaomi,10599.3,3.17,2728,,,,,
P5128,Xiaomi Redmi Note 12,Electronics,Xiaomi,11785.4,4.17,4906,,,,,
P5129,Dell Inspiron 3501,Computers,Dell,8539.62,4.49,1011,,,,,
P5130,iPhone 13,Electronics,Apple,6066.37,4.6,1390,,,,,
P5131,Adidas Running Shoes,Fashion,Adidas,8242.84,3.85,4201,,,,,
P5132,iPhone 13,Electronics,Apple,19689.63,3.76,4739,,,,,
P5133,Xiaomi Redmi Note 12,Electronics,Xiaomi,16704.72,2.89,1148,,,,,
P5134,Smartwatch FitPro,Wearables,FitPro,15921.46,3.48,100,,,,,
P5135,Bluetooth Headset,Accessories,JBL,3942.85,4.7,1138,,,,,
P5136,T-shirt Cotton,Fashion,Generic,5390.61,4.27,3634,,,,,
P5137,T-shirt Cotton,Fashion,Generic,11255.72,3.18,3576,,,,,
P5138,iPhone 13,Electronics,Apple,1795.93,1.14,1191,,,,,
P5139,T-shirt Cotton,Fashion,Generic,19850.16,1.89,400,,,,,
P5140,Xiaomi Redmi Note 12,Electronics,Xiaomi,14560.21,4.25,1439,,,,,
P5141,Adidas Running Shoes,Fashion,Adidas,18838.1,1.85,2012,,,,,
P5142,Adidas Running Shoes,Fashion,Adidas,10713.56,3.87,3247,,,,,
P5143,Adidas Running Shoes,Fashion,Adidas,8291.35,4.55,3918,,,,,
P5144,Samsung Galaxy A14,Electronics,Samsung,10036.9,4.89,3747,,,,,
P5145,Nike Air Max,Fashion,Nike,1704.69,2.98,4340,,,,,
P5146,Adidas Running Shoes,Fashion,Adidas,1889.12,3.49,3285,,,,,
P5147,Dell Inspiron 3501,Computers,Dell,19988.04,3.22,317,,,,,
P5148,Adidas Running Shoes,Fashion,Adidas,9956.1,2.82,696,,,,,
P5149,T-shirt Cotton,Fashion,Generic,9917.13,1.88,1755,,,,,
P5150,HP Pavilion Laptop,Computers,HP,2725.07,4.2,3563,,,,,
P5151,Samsung Galaxy A14,Electronics,Samsung,16466.05,2.17,1614,,,,,
P5152,T-shirt Cotton,Fashion,Generic,18105.86,4.24,4915,,,,,
P5153,Dell Inspiron 3501,Computers,Dell,1306.19,1.63,3966,,,,,
P5154,T-shirt Cotton,Fashion,Generic,13913.35,3.62,4598,,,,,
P5155,Smartwatch FitPro,Wearables,FitPro,9319.27,2.97,861,,,,,
P5156,Xiaomi Redmi Note 12,Electronics,Xiaomi,17150.03,2.25,1257,,,,,
P5157,Samsung Galaxy A14,Electronics,Samsung,15895.43,3.93,3950,,,,,
P5158,Nike Air Max,Fashion,Nike,10877,1.4,339,,,,,
P5159,Dell Inspiron 3501,Computers,Dell,5099.81,4.73,1712,,,,,
P5160,Samsung Galaxy A14,Electronics,Samsung,7090.93,4.83,379,,,,,
P5161,Smartwatch FitPro,Wearables,FitPro,9390.89,1.26,1231,,,,,
P5162,HP Pavilion Laptop,Computers,HP,155.13,4.06,2463,,,,,
P5163,Smartwatch FitPro,Wearables,FitPro,15307.59,1.58,1090,,,,,
P5164,Bluetooth Headset,Accessories,JBL,5875.26,3.86,951,,,,,
P5165,Xiaomi Redmi Note 12,Electronics,Xiaomi,6457.37,1.37,2404,,,,,
P5166,Samsung Galaxy A14,Electronics,Samsung,2491.52,4.94,4516,,,,,
P5167,Adidas Running Shoes,Fashion,Adidas,16714.39,4.03,128,,,,,
P5168,iPhone 13,Electronics,Apple,1974.53,3.11,982,,,,,
P5169,iPhone 13,Electronics,Apple,13559.78,4.2,3002,,,,,
P5170,Nike Air Max,Fashion,Nike,5877.29,1.3,2008,,,,,
P5171,iPhone 13,Electronics,Apple,18491.21,4.13,1892,,,,,
P5172,HP Pavilion Laptop,Computers,HP,18006.74,2.6,2450,,,,,
P5173,Xiaomi Redmi Note 12,Electronics,Xiaomi,18446.66,4.9,1210,,,,,
P5174,Xiaomi Redmi Note 12,Electronics,Xiaomi,18078.95,1.26,4860,,,,,
P5175,Bluetooth Headset,Accessories,JBL,13047.5,1.52,2968,,,,,
P5176,Samsung Galaxy A14,Electronics,Samsung,477.4,3.76,4115,,,,,
P5177,Samsung Galaxy A14,Electronics,Samsung,6662.39,2.27,2165,,,,,
P5178,Xiaomi Redmi Note 12,Electronics,Xiaomi,4251.48,3.2,2577,,,,,
P5179,Bluetooth Headset,Accessories,JBL,16274.56,4.01,5000,,,,,
P5180,iPhone 13,Electronics,Apple,711.31,4.41,3160,,,,,
P5181,iPhone 13,Electronics,Apple,10037.2,4.87,409,,,,,
P5182,Dell Inspiron 3501,Computers,Dell,9626.98,3.9,1877,,,,,
P5183,Nike Air Max,Fashion,Nike,6236.03,3.37,2145,,,,,
P5184,Bluetooth Headset,Accessories,JBL,18838.94,4.88,1782,,,,,
P5185,Bluetooth Headset,Accessories,JBL,8925.05,1.45,4603,,,,,
P5186,Adidas Running Shoes,Fashion,Adidas,5307.85,4.13,485,,,,,
P5187,iPhone 13,Electronics,Apple,5731.85,4.14,2510,,,,,
P5188,Nike Air Max,Fashion,Nike,4684.11,3.34,3299,,,,,
P5189,T-shirt Cotton,Fashion,Generic,18562.15,2.82,3415,,,,,
P5190,Xiaomi Redmi Note 12,Electronics,Xiaomi,18171.27,4.18,2648,,,,,
P5191,Nike Air Max,Fashion,Nike,2200.67,3.17,1708,,,,,
P5192,Dell Inspiron 3501,Computers,Dell,4827.77,1,54,,,,,
P5193,Dell Inspiron 3501,Computers,Dell,13710.87,4.66,3117,,,,,
P5194,Dell Inspiron 3501,Computers,Dell,11048.97,3.28,124,,,,,
P5195,Samsung Galaxy A14,Electronics,Samsung,10774.3,3.41,4389,,,,,
P5196,Xiaomi Redmi Note 12,Electronics,Xiaomi,4017.66,1.75,472,,,,,
P5197,Dell Inspiron 3501,Computers,Dell,12937.63,3.08,474,,,,,
P5198,Nike Air Max,Fashion,Nike,13774.86,4.12,1050,,,,,
P5199,Samsung Galaxy A14,Electronics,Samsung,7936.33,1.67,4718,,,,,
P5200,Xiaomi Redmi Note 12,Electronics,Xiaomi,9642.39,1.11,1497,,,,,
P5201,Samsung Galaxy A14,Electronics,Samsung,15588.17,1.75,4768,,,,,
P5202,Bluetooth Headset,Accessories,JBL,18706.84,3.43,1777,,,,,
P5203,Samsung Galaxy A14,Electronics,Samsung,16906.06,3.07,2517,,,,,
P5204,Samsung Galaxy A14,Electronics,Samsung,15950.83,2.42,3508,,,,,
P5205,iPhone 13,Electronics,Apple,8858.73,2.61,1048,,,,,
P5206,Adidas Running Shoes,Fashion,Adidas,5063.23,3.18,477,,,,,
P5207,HP Pavilion Laptop,Computers,HP,4512.67,4.22,3072,,,,,
P5208,Xiaomi Redmi Note 12,Electronics,Xiaomi,2478.83,4.12,1453,,,,,
P5209,T-shirt Cotton,Fashion,Generic,16744.18,4.56,1908,,,,,
P5210,T-shirt Cotton,Fashion,Generic,9740.33,2.91,2991,,,,,
P5211,Nike Air Max,Fashion,Nike,5031.87,3.37,1921,,,,,
P5212,Dell Inspiron 3501,Computers,Dell,5562.45,2.95,1690,,,,,
P5213,Dell Inspiron 3501,Computers,Dell,17768.5,4.7,930,,,,,
P5214,Adidas Running Shoes,Fashion,Adidas,3472.38,3.32,1633,,,,,
P5215,Bluetooth Headset,Accessories,JBL,9849.27,2.63,1834,,,,,
P5216,Dell Inspiron 3501,Computers,Dell,3321.75,1.89,1128,,,,,
P5217,Bluetooth Headset,Accessories,JBL,18479.94,1.89,4524,,,,,
P5218,Dell Inspiron 3501,Computers,Dell,3713.62,2.45,3013,,,,,
P5219,Nike Air Max,Fashion,Nike,9426.59,3.13,1648,,,,,
P5220,HP Pavilion Laptop,Computers,HP,3426.24,3.28,2578,,,,,
P5221,Nike Air Max,Fashion,Nike,9901.88,3.38,983,,,,,
P5222,Dell Inspiron 3501,Computers,Dell,2354.5,2.91,1393,,,,,
P5223,Adidas Running Shoes,Fashion,Adidas,17477.27,4.99,4033,,,,,
P5224,Xiaomi Redmi Note 12,Electronics,Xiaomi,740.84,1.3,3502,,,,,
P5225,Adidas Running Shoes,Fashion,Adidas,10710.16,2.29,1405,,,,,
P5226,Dell Inspiron 3501,Computers,Dell,6245.18,3.97,1794,,,,,
P5227,iPhone 13,Electronics,Apple,1914.32,4.89,3240,,,,,
P5228,HP Pavilion Laptop,Computers,HP,9148.45,1.64,156,,,,,
P5229,HP Pavilion Laptop,Computers,HP,11091.27,2.37,4382,,,,,
P5230,Samsung Galaxy A14,Electronics,Samsung,9076.16,4.57,3282,,,,,
P5231,Smartwatch FitPro,Wearables,FitPro,13448.5,4.17,2192,,,,,
P5232,Samsung Galaxy A14,Electronics,Samsung,15558.52,1.37,4482,,,,,
P5233,Smartwatch FitPro,Wearables,FitPro,362.86,2.35,4752,,,,,
P5234,Adidas Running Shoes,Fashion,Adidas,6204.96,1.86,2839,,,,,
