OrderID,ProductId,Platform,City,Quantity,TotalAmount
ORD105544,P5545,Amazon,Riyadh,1,1282.93
ORD105545,P5546,Jumia,Riyadh,5,76354.1
ORD105546,P5547,Amazon,Riyadh,5,9428.3
ORD105547,P5548,Amazon,Riyadh,1,2700.56
ORD105548,P5549,Amazon,Dubai,4,53500.16
ORD105549,P5550,Souq,Cairo,3,50917.86
ORD105550,P5551,Jumia,Casablanca,4,72600.28
ORD105551,P5552,Amazon,Giza,2,26127.96
ORD105552,P5553,Souq,Giza,5,62924.4
ORD105553,P5554,Jumia,Riyadh,2,39599.58
ORD105554,P5555,Jumia,Giza,5,90464.3
ORD105555,P5556,Jumia,Dubai,5,47581.35
ORD105556,P5557,Amazon,Alexandria,4,25970.6
ORD105557,P5558,Amazon,Giza,3,16840.2
ORD105558,P5559,Jumia,Giza,2,36658.02
ORD105559,P5560,Souq,Dubai,3,55092.15
ORD105560,P5561,Amazon,Casablanca,3,40399.14
ORD105561,P5562,Jumia,Casablanca,4,15235.48
ORD105562,P5563,Jumia,Riyadh,4,69320.04
ORD105563,P5564,Amazon,Casablanca,1,10304.59
ORD105564,P5565,Amazon,Casablanca,3,34690.29
ORD105565,P5566,Amazon,Cairo,2,10588.26
ORD105566,P5567,Jumia,Riyadh,1,19088.48
ORD105567,P5568,Souq,Cairo,2,31626.16
ORD105568,P5569,Jumia,Cairo,1,3113.47
ORD105569,P5570,Amazon,Giza,5,61228.25
ORD105570,P5571,Souq,Riyadh,2,35238.96
ORD105571,P5572,Jumia,Casablanca,3,10417.08
ORD105572,P5573,Souq,Casablanca,2,32761.2
ORD105573,P5574,Jumia,Dubai,1,5276.87
ORD105574,P5575,Souq,Cairo,3,51453.39
ORD105575,P5576,Amazon,Giza,3,24687.09
ORD105576,P5577,Souq,Alexandria,2,5603.74
ORD105577,P5578,Amazon,Riyadh,5,90790.5
ORD105578,P5579,Jumia,Giza,3,20650.56
ORD105579,P5580,Amazon,Casablanca,1,8758.04
ORD105580,P5581,Souq,Riyadh,4,6980.92
ORD105581,P5582,Amazon,Casablanca,1,7251.85
ORD105582,P5583,Amazon,Alexandria,3,41602.71
ORD105583,P5584,Jumia,Riyadh,3,21705.15
ORD105584,P5585,Souq,Alexandria,5,84003.9
ORD105585,P5586,Jumia,Dubai,2,35093.66
ORD105586,P5587,Jumia,Casablanca,2,37941.58
ORD105587,P5588,Amazon,Dubai,1,6641.82
ORD105588,P5589,Jumia,Alexandria,1,3438.8
ORD105589,P5590,Jumia,Riyadh,4,55775.56
ORD105590,P5591,Souq,Casablanca,4,10476.12
ORD105591,P5592,Jumia,Alexandria,4,54147.16
ORD105592,P5593,Amazon,Giza,1,9793.73
ORD105593,P5594,Amazon,Alexandria,4,43600.16
ORD105594,P5595,Amazon,Casablanca,5,20844.1
ORD105595,P5596,Souq,Cairo,5,69566.4
ORD105596,P5597,Souq,Cairo,5,47415.2
ORD105597,P5598,Amazon,Dubai,4,76027.32
ORD105598,P5599,Jumia,Riyadh,1,13607.7
ORD105599,P5600,Souq,Cairo,5,62037.4
ORD105600,P5601,Jumia,Riyadh,5,85255.5
ORD105601,P5602,Souq,Cairo,5,74305.65
ORD105602,P5603,Amazon,Casablanca,4,30285.24
ORD105603,P5604,Jumia,Dubai,2,17028.24
ORD105604,P5605,Souq,Cairo,3,17129.82
ORD105605,P5606,Jumia,Casablanca,3,30869.79
ORD105606,P5607,Souq,Cairo,4,52844.32
ORD105607,P5608,Amazon,Alexandria,2,33936.92
ORD105608,P5609,Souq,Alexandria,3,55492.38
ORD105609,P5610,Souq,Cairo,5,65031.65
ORD105610,P5611,Amazon,Giza,3,33017.79
ORD105611,P5612,Souq,Alexandria,4,63670.76
ORD105612,P5613,Jumia,Giza,5,39798.75
ORD105613,P5614,Amazon,Casablanca,2,8005.56
ORD105614,P5615,Amazon,Riyadh,5,94811.95
ORD105615,P5616,Amazon,Dubai,2,38546.46
ORD105616,P5617,Jumia,Alexandria,2,27756.94
ORD105617,P5618,Souq,Alexandria,3,46182.36
ORD105618,P5619,Souq,Casablanca,2,20551.26
ORD105619,P5620,Souq,Giza,1,5271.36
ORD105620,P5621,Amazon,Cairo,2,18727.88
ORD105621,P5622,Amazon,Dubai,5,19906.05
ORD105622,P5623,Jumia,Dubai,2,28646.84
ORD105623,P5624,Amazon,Casablanca,3,21740.7
ORD105624,P5625,Souq,Casablanca,4,62075.56
ORD105625,P5626,Jumia,Casablanca,2,30183.62
ORD105626,P5627,Amazon,Alexandria,5,36161.7
ORD105627,P5628,Amazon,Casablanca,3,51918.09
ORD105628,P5629,Jumia,Giza,1,4754.65
ORD105629,P5630,Souq,Casablanca,2,24953.06
ORD105630,P5631,Jumia,Riyadh,2,1675
ORD105631,P5632,Souq,Riyadh,4,49002.56
ORD105632,P5633,Souq,Alexandria,3,7060.53
ORD105633,P5634,Souq,Alexandria,3,20216.31
ORD105634,P5635,Souq,Dubai,4,14756.76
ORD105635,P5636,Jumia,Alexandria,3,2183.37
ORD105636,P5637,Jumia,Casablanca,4,50839.24
ORD105637,P5638,Jumia,Giza,1,18994.4
ORD105638,P5639,Souq,Dubai,1,3988.78
ORD105639,P5640,Jumia,Casablanca,2,13438.06
ORD105640,P5641,Jumia,Giza,4,42462.56
ORD105641,P5642,Souq,Casablanca,3,42363.72
ORD105642,P5643,Jumia,Alexandria,3,48528.06
ORD105643,P5644,Amazon,Cairo,2,4290.56
ORD105644,P5645,Amazon,Giza,5,63819.1
ORD105645,P5646,Souq,Riyadh,1,15069.34
ORD105646,P5647,Souq,Riyadh,1,11317.22
ORD105647,P5648,Jumia,Alexandria,3,52613.73
ORD105648,P5649,Amazon,Giza,2,9526.74
ORD105649,P5650,Amazon,Giza,3,8285.4
ORD105650,P5651,Jumia,Dubai,4,20867.36
ORD105651,P5652,Jumia,Cairo,4,71109.48
ORD105652,P5653,Jumia,Riyadh,2,4614.24
ORD105653,P5654,Souq,Cairo,2,4738.08
ORD105654,P5655,Jumia,Casablanca,3,41879.85
ORD105655,P5656,Jumia,Giza,4,79004.64
ORD105656,P5657,Amazon,Cairo,1,10849.4
ORD105657,P5658,Souq,Casablanca,1,981.85
ORD105658,P5659,Amazon,Casablanca,5,91323.1
ORD105659,P5660,Jumia,Cairo,3,4541.61
ORD105660,P5661,Souq,Cairo,5,8621.75
ORD105661,P5662,Amazon,Alexandria,3,52397.52
ORD105662,P5663,Amazon,Casablanca,1,12367.76
ORD105663,P5664,Jumia,Casablanca,1,17878.97
ORD105664,P5665,Jumia,Alexandria,4,7726.2
ORD105665,P5666,Souq,Casablanca,3,28327.98
ORD105666,P5667,Souq,Dubai,3,19144.71
ORD105667,P5668,Souq,Dubai,3,37582.47
ORD105668,P5669,Jumia,Riyadh,2,1890.36
ORD105669,P5670,Jumia,Riyadh,2,27034.42
ORD105670,P5671,Souq,Riyadh,4,12210.28
ORD105671,P5672,Amazon,Cairo,5,30311.9
ORD105672,P5673,Jumia,Giza,3,13206.51
ORD105673,P5674,Souq,Riyadh,1,2270.25
ORD105674,P5675,Souq,Giza,5,72652.15
ORD105675,P5676,Jumia,Cairo,5,13492.5
ORD105676,P5677,Souq,Cairo,4,10263.92
ORD105677,P5678,Amazon,Riyadh,5,12288.6
ORD105678,P5679,Jumia,Riyadh,2,22728.16
ORD105679,P5680,Jumia,Dubai,4,2998.28
ORD105680,P5681,Amazon,Dubai,1,779.96
ORD105681,P5682,Jumia,Riyadh,4,22899.8
ORD105682,P5683,Jumia,Cairo,5,44312.9
ORD105683,P5684,Amazon,Cairo,4,13483.12
ORD105684,P5685,Amazon,Riyadh,1,11553.7
ORD105685,P5686,Jumia,Cairo,1,8581.57
ORD105686,P5687,Amazon,Giza,1,6008
ORD105687,P5688,Souq,Riyadh,5,89780.05
ORD105688,P5689,Souq,Riyadh,4,43483.28
ORD105689,P5690,Amazon,Riyadh,1,8685.29
ORD105690,P5691,Amazon,Alexandria,4,25803.32
ORD105691,P5692,Jumia,Riyadh,4,44493.56
ORD105692,P5693,Jumia,Cairo,1,19036.87
ORD105693,P5694,Souq,Alexandria,3,43900.05
ORD105694,P5695,Jumia,Giza,4,63151.8
ORD105695,P5696,Amazon,Giza,1,18378.39
ORD105696,P5697,Jumia,Giza,1,9982.22
ORD105697,P5698,Amazon,Giza,2,33809.46
ORD105698,P5699,Jumia,Riyadh,3,36163.92
ORD105699,P5700,Amazon,Riyadh,5,73647.2
ORD105700,P5701,Amazon,Giza,1,14487.9
ORD105701,P5702,Souq,Cairo,5,21269.55
ORD105702,P5703,Jumia,Riyadh,3,29227.95
ORD105703,P5704,Amazon,Alexandria,1,16821.33
ORD105704,P5705,Amazon,Giza,4,14378.24
ORD105705,P5706,Souq,Riyadh,3,54734.1
ORD105706,P5707,Jumia,Alexandria,3,36873.66
ORD105707,P5708,Amazon,Alexandria,2,29076.5
ORD105708,P5709,Souq,Cairo,3,22050.6
ORD105709,P5710,Souq,Alexandria,4,70852.24
ORD105710,P5711,Amazon,Giza,2,38492.86
ORD105711,P5712,Souq,Cairo,4,44955.48
ORD105712,P5713,Amazon,Casablanca,1,6848.65
ORD105713,P5714,Souq,Riyadh,4,36487.48
ORD105714,P5715,Jumia,Dubai,5,10761.15
ORD105715,P5716,Amazon,Casablanca,4,20017.84
ORD105716,P5717,Jumia,Cairo,4,48607.76
ORD105717,P5718,Amazon,Riyadh,4,59528.92
ORD105718,P5719,Jumia,Alexandria,5,60164.4
ORD105719,P5720,Amazon,Cairo,2,1833.22
ORD105720,P5721,Souq,Dubai,5,38318.75
ORD105721,P5722,Souq,Riyadh,4,12521.04
ORD105722,P5723,Jumia,Casablanca,5,69139
ORD105723,P5724,Jumia,Casablanca,2,25986.9
ORD105724,P5725,Souq,Riyadh,4,64386.04
ORD105725,P5726,Souq,Alexandria,2,24322.76
ORD105726,P5727,Jumia,Cairo,1,14819.45
ORD105727,P5728,Amazon,Alexandria,2,35329.54
ORD105728,P5729,Jumia,Dubai,3,29088.84
ORD105729,P5730,Souq,Cairo,5,71512.8
ORD105730,P5731,Souq,Cairo,1,16063.25
ORD105731,P5732,Jumia,Cairo,3,35275.08
ORD105732,P5733,Amazon,Dubai,3,523.53
ORD105733,P5734,Amazon,Riyadh,1,15881.56
ORD105734,P5735,Jumia,Cairo,5,92335.7
ORD105735,P5736,Jumia,Giza,2,4736.38
ORD105736,P5737,Amazon,Dubai,3,24499.68
ORD105737,P5738,Jumia,Casablanca,4,5111.44
ORD105738,P5739,Souq,Giza,5,55803.5
ORD105739,P5740,Amazon,Alexandria,4,38617.28
ORD105740,P5741,Souq,Casablanca,5,36405.4
ORD105741,P5742,Amazon,Riyadh,1,12469.29
ORD105742,P5743,Souq,Riyadh,4,73096.4
ORD105743,P5744,Amazon,Casablanca,5,85844.25
ORD105744,P5745,Jumia,Alexandria,4,15572.04
ORD105745,P5746,Amazon,Alexandria,1,13861.23
ORD105746,P5747,Jumia,Cairo,4,65458
ORD105747,P5748,Jumia,Giza,2,37661.04
ORD105748,P5749,Amazon,Casablanca,3,40125.15
ORD105749,P5750,Amazon,Alexandria,1,15238.96
ORD105750,P5751,Amazon,Casablanca,5,80041.75
ORD105751,P5752,Jumia,Dubai,3,5321.4
ORD105752,P5753,Souq,Riyadh,2,36155.24
ORD105753,P5754,Jumia,Cairo,4,17803.92
ORD105754,P5755,Amazon,Cairo,5,47307.65
ORD105755,P5756,Jumia,Giza,3,32517.15
ORD105756,P5757,Souq,Giza,2,14020.58
ORD105757,P5758,Souq,Casablanca,3,11721.24
ORD105758,P5759,Jumia,Cairo,4,64323.8
ORD105759,P5760,Jumia,Cairo,2,25029.3
ORD105760,P5761,Jumia,Giza,4,19081.92
ORD105761,P5762,Amazon,Cairo,3,25009.08
ORD105762,P5763,Amazon,Dubai,5,2374.75
ORD105763,P5764,Amazon,Giza,2,18607.88
ORD105764,P5765,Amazon,Casablanca,3,47040.84
ORD105765,P5766,Jumia,Riyadh,5,9021.3
ORD105766,P5767,Amazon,Casablanca,4,47894.88
ORD105767,P5768,Souq,Giza,3,49704.3
ORD105768,P5769,Jumia,Dubai,4,40430.72
ORD105769,P5770,Amazon,Riyadh,2,3501.78
ORD105770,P5771,Amazon,Riyadh,4,19639.8
ORD105771,P5772,Amazon,Riyadh,1,2538.75
ORD105772,P5773,Souq,Cairo,3,12410.82
ORD105773,P5774,Amazon,Dubai,5,29133.65
ORD105774,P5775,Jumia,Cairo,4,37752.8
ORD105775,P5776,Souq,Alexandria,4,71569.32
ORD105776,P5777,Souq,Alexandria,2,28117.26
ORD105777,P5778,Jumia,Casablanca,5,29933.25
ORD105778,P5779,Jumia,Casablanca,3,13283.25
ORD105779,P5780,Jumia,Casablanca,2,852.48
ORD105780,P5781,Jumia,Cairo,4,9868.8
ORD105781,P5782,Amazon,Giza,2,13342.8
ORD105782,P5783,Souq,Dubai,3,23366.82
ORD105783,P5784,Souq,Cairo,4,64413.4
ORD105784,P5785,Souq,Giza,2,20511.92
ORD105785,P5786,Souq,Casablanca,2,5621.32
ORD105786,P5787,Souq,Giza,2,2292.98
ORD105787,P5788,Jumia,Dubai,1,2113.2
ORD105788,P5789,Souq,Riyadh,4,61012.76
ORD105789,P5790,Amazon,Alexandria,3,57914.01
ORD105790,P5791,Amazon,Alexandria,5,33502.8
ORD105791,P5792,Souq,Giza,4,18786.12
ORD105792,P5793,Souq,Dubai,4,53958.04
ORD105793,P5794,Jumia,Cairo,2,15821.18
ORD105794,P5795,Jumia,Dubai,2,1759.84
ORD105795,P5796,Jumia,Dubai,1,19633.05
ORD105796,P5797,Souq,Giza,5,4148.05
ORD105797,P5798,Souq,Riyadh,5,61892.6
ORD105798,P5799,Souq,Riyadh,3,46323.33
ORD105799,P5800,Jumia,Cairo,4,16891.24
ORD105800,P5801,Amazon,Casablanca,2,1137.32
ORD105801,P5802,Amazon,Casablanca,5,68390.7
ORD105802,P5803,Souq,Cairo,4,18582.92
ORD105803,P5804,Jumia,Cairo,3,8501.67
ORD105804,P5805,Amazon,Giza,5,31987.2
ORD105805,P5806,Jumia,Dubai,3,42292.38
ORD105806,P5807,Souq,Casablanca,1,3706.87
ORD105807,P5808,Jumia,Cairo,4,22557
ORD105808,P5809,Souq,Cairo,3,33848.7
ORD105809,P5810,Amazon,Casablanca,5,99023.2
ORD105810,P5811,Souq,Giza,4,57986.6
ORD105811,P5812,Amazon,Riyadh,2,16522.16
ORD105812,P5813,Amazon,Riyadh,1,12887.57
ORD105813,P5814,Souq,Cairo,2,4953.04
ORD105814,P5815,Souq,Casablanca,1,7773.58
ORD105815,P5816,Jumia,Alexandria,2,23996.84
ORD105816,P5817,Amazon,Cairo,5,24815.9
ORD105817,P5818,Amazon,Riyadh,5,6927.8
ORD105818,P5819,Souq,Dubai,2,24006.82
ORD105819,P5820,Souq,Giza,5,2780.15
ORD105820,P5821,Souq,Casablanca,3,3720.66
ORD105821,P5822,Amazon,Casablanca,3,4216.62
ORD105822,P5823,Jumia,Alexandria,2,2943.4
ORD105823,P5824,Jumia,Cairo,5,50982.55
ORD105824,P5825,Amazon,Cairo,3,35039.25
ORD105825,P5826,Souq,Casablanca,4,78083.6
ORD105826,P5827,Souq,Riyadh,4,35973.24
ORD105827,P5828,Souq,Giza,3,53185.2
ORD105828,P5829,Jumia,Casablanca,1,9155.41
ORD105829,P5830,Amazon,Alexandria,1,15540.09
ORD105830,P5831,Souq,Dubai,2,14891.96
ORD105831,P5832,Jumia,Casablanca,4,77161.76
ORD105832,P5833,Jumia,Riyadh,1,18550.73
ORD105833,P5834,Jumia,Dubai,1,13564.23
ORD105834,P5835,Jumia,Giza,5,61582.65
ORD105835,P5836,Amazon,Casablanca,5,34661.05
ORD105836,P5837,Amazon,Riyadh,3,18009.51
ORD105837,P5838,Amazon,Alexandria,1,9266.05
ORD105838,P5839,Souq,Dubai,4,32963.64
ORD105839,P5840,Amazon,Alexandria,2,13062.1
ORD105840,P5841,Amazon,Alexandria,4,51994.08
ORD105841,P5842,Jumia,Casablanca,5,49190.5
ORD105842,P5843,Jumia,Giza,2,19092.66
ORD105843,P5844,Amazon,Giza,2,18036.94
ORD105844,P5845,Souq,Alexandria,1,12261.99
ORD105845,P5846,Jumia,Casablanca,2,9574.16
ORD105846,P5847,Jumia,Cairo,1,9772.4
ORD105847,P5848,Jumia,Riyadh,4,55078.52
ORD105848,P5849,Souq,Dubai,1,7240.55
ORD105849,P5850,Jumia,Giza,3,24510.42
ORD105850,P5851,Amazon,Dubai,4,69448.88
ORD105851,P5852,Amazon,Riyadh,4,48406.16
ORD105852,P5853,Souq,Cairo,4,62774.64
ORD105853,P5854,Amazon,Casablanca,2,27826.04
ORD105854,P5855,Amazon,Giza,3,38247.84
ORD105855,P5856,Jumia,Cairo,1,11834.53
ORD105856,P5857,Amazon,Riyadh,1,3115.66
ORD105857,P5858,Amazon,Dubai,4,7256.36
ORD105858,P5859,Jumia,Cairo,3,21581.43
ORD105859,P5860,Amazon,Casablanca,4,63879.2
ORD105860,P5861,Jumia,Riyadh,2,6071.68
ORD105861,P5862,Souq,Giza,5,89484.5
ORD105862,P5863,Jumia,Alexandria,5,74231.5
ORD105863,P5864,Amazon,Alexandria,1,977.57
ORD105864,P5865,Jumia,Alexandria,5,17525.6
ORD105865,P5866,Amazon,Dubai,1,19942.15
ORD105866,P5867,Amazon,Casablanca,3,58608.3
ORD105867,P5868,Jumia,Casablanca,1,7725.39
ORD105868,P5869,Amazon,Casablanca,3,14442.96
ORD105869,P5870,Amazon,Dubai,4,12548.12
ORD105870,P5871,Souq,Dubai,3,54743.22
ORD105871,P5872,Amazon,Alexandria,2,9136.02
ORD105872,P5873,Amazon,Giza,2,9390.16
ORD105873,P5874,Souq,Cairo,4,31688.72
ORD105874,P5875,Souq,Casablanca,2,36374.6
ORD105875,P5876,Amazon,Giza,4,62999.52
ORD105876,P5877,Souq,Dubai,3,22956.24
ORD105877,P5878,Amazon,Casablanca,5,91532.75
ORD105878,P5879,Amazon,Alexandria,5,54390.2
ORD105879,P5880,Souq,Casablanca,1,17775.44
ORD105880,P5881,Amazon,Giza,5,23440.05
ORD105881,P5882,Jumia,Alexandria,5,1616.05
ORD105882,P5883,Jumia,Riyadh,3,42598.29
ORD105883,P5884,Jumia,Giza,2,10558.28
ORD105884,P5885,Amazon,Giza,5,74339.25
ORD105885,P5886,Jumia,Giza,4,50860.8
ORD105886,P5887,Jumia,Casablanca,5,36681.65
ORD105887,P5888,Souq,Cairo,2,10783.02
ORD105888,P5889,Jumia,Cairo,1,11525.65
ORD105889,P5890,Amazon,Alexandria,4,2882.56
ORD105890,P5891,Souq,Alexandria,4,35856.6
ORD105891,P5892,Jumia,Casablanca,1,951.64
ORD105892,P5893,Jumia,Casablanca,4,41570.04
ORD105893,P5894,Jumia,Giza,1,18050.99
ORD105894,P5895,Amazon,Cairo,5,12554.65
ORD105895,P5896,Jumia,Casablanca,1,838.09
ORD105896,P5897,Souq,Alexandria,1,12212.07
ORD105897,P5898,Jumia,Giza,5,42256.05
ORD105898,P5899,Jumia,Dubai,2,14092.1
ORD105899,P5900,Jumia,Casablanca,3,45431.13
ORD105900,P5901,Souq,Alexandria,2,29288.68
ORD105901,P5902,Souq,Giza,2,38964.08
ORD105902,P5903,Amazon,Cairo,2,36985.24
ORD105903,P5904,Amazon,Riyadh,5,92133.2
ORD105904,P5905,Souq,Riyadh,5,34905.9
ORD105905,P5906,Jumia,Alexandria,3,26276.97
ORD105906,P5907,Amazon,Riyadh,3,57333.99
ORD105907,P5908,Souq,Giza,5,90502.45
ORD105908,P5909,Amazon,Riyadh,4,76007.8
ORD105909,P5910,Jumia,Cairo,2,13822.76
ORD105910,P5911,Jumia,Casablanca,1,15771.45
ORD105911,P5912,Jumia,Dubai,3,5798.28
ORD105912,P5913,Amazon,Cairo,4,937.68
ORD105913,P5914,Souq,Alexandria,3,24920.64
ORD105914,P5915,Amazon,Giza,1,2409.56
ORD105915,P5916,Amazon,Alexandria,3,52443.39
ORD105916,P5917,Souq,Riyadh,3,6128.37
ORD105917,P5918,Jumia,Casablanca,4,4818.2
ORD105918,P5919,Amazon,Alexandria,3,23626.83
ORD105919,P5920,Souq,Riyadh,2,29728.96
ORD105920,P5921,Amazon,Alexandria,5,39923.5
ORD105921,P5922,Souq,Riyadh,5,33954.45
ORD105922,P5923,Jumia,Riyadh,1,13672.77
ORD105923,P5924,Souq,Dubai,2,30593.24
ORD105924,P5925,Souq,Riyadh,2,34230.68
ORD105925,P5926,Souq,Giza,3,15313.71
ORD105926,P5927,Jumia,Alexandria,1,5466.07
ORD105927,P5928,Jumia,Cairo,1,9695.41
ORD105928,P5929,Amazon,Alexandria,1,2261.67
ORD105929,P5930,Souq,Riyadh,5,31903.65
ORD105930,P5931,Jumia,Giza,5,31214.35
ORD105931,P5932,Amazon,Dubai,4,46904.16
ORD105932,P5933,Jumia,Casablanca,1,15011.53
ORD105933,P5934,Souq,Giza,4,38804.12
ORD105934,P5935,Souq,Riyadh,4,39226.28
ORD105935,P5936,Souq,Casablanca,1,19763.26
ORD105936,P5937,Souq,Dubai,3,15116.19
ORD105937,P5938,Souq,Riyadh,1,6768.58
ORD105938,P5939,Amazon,Giza,2,13752.44
ORD105939,P5940,Souq,Dubai,4,41799.92
ORD105940,P5941,Souq,Cairo,4,56605.04
ORD105941,P5942,Jumia,Casablanca,5,37848.8
ORD105942,P5943,Amazon,Casablanca,2,5392.34
ORD105943,P5944,Souq,Riyadh,3,32879.22
ORD105944,P5945,Amazon,Dubai,1,17818.77
ORD105945,P5946,Souq,Alexandria,2,22380.8
ORD105946,P5947,Jumia,Riyadh,2,37099.58
ORD105947,P5948,Souq,Riyadh,4,63134.92
ORD105948,P5949,Souq,Giza,5,56121.55
ORD105949,P5950,Amazon,Giza,4,68478.88
ORD105950,P5951,Souq,Giza,1,18126.73
ORD105951,P5952,Amazon,Riyadh,1,14315.81
ORD105952,P5953,Souq,Casablanca,1,1847.58
ORD105953,P5954,Souq,Giza,4,68536
ORD105954,P5955,Souq,Alexandria,5,17255.55
ORD105955,P5956,Souq,Casablanca,1,7936.26
ORD105956,P5957,Souq,Dubai,5,28887.95
ORD105957,P5958,Amazon,Casablanca,4,62531.28
ORD105958,P5959,Souq,Alexandria,1,5051.47
ORD105959,P5960,Jumia,Riyadh,5,40437.25
ORD105960,P5961,Amazon,Cairo,2,35184.38
ORD105961,P5962,Amazon,Alexandria,1,17297.97
ORD105962,P5963,Amazon,Casablanca,3,26084.43
ORD105963,P5964,Souq,Riyadh,3,22278.03
ORD105964,P5965,Amazon,Giza,1,15218.63
ORD105965,P5966,Amazon,Casablanca,5,37634.2
ORD105966,P5967,Jumia,Alexandria,5,60195.25
ORD105967,P5968,Jumia,Dubai,3,51911.43
ORD105968,P5969,Amazon,Casablanca,5,29633.55
ORD105969,P5970,Amazon,Cairo,5,23998.9
ORD105970,P5971,Souq,Giza,3,46828.59
ORD105971,P5972,Jumia,Dubai,4,27814.76
ORD105972,P5973,Jumia,Cairo,3,31797.33
ORD105973,P5974,Jumia,Cairo,5,69252.35
ORD105974,P5975,Amazon,Riyadh,1,18154.6
ORD105975,P5976,Amazon,Casablanca,4,13260.08
ORD105976,P5977,Amazon,Alexandria,5,87602.65
ORD105977,P5978,Jumia,Cairo,2,9364.46
ORD105978,P5979,Jumia,Cairo,3,39756.15
ORD105979,P5980,Souq,Riyadh,2,2797.26
ORD105980,P5981,Souq,Casablanca,4,52654.48
ORD105981,P5982,Amazon,Dubai,3,55882.5
ORD105982,P5983,Amazon,Riyadh,4,30485.12
ORD105983,P5984,Souq,Riyadh,3,36600.81
ORD105984,P5985,Jumia,Dubai,4,59089.32
ORD105985,P5986,Amazon,Dubai,1,8039.65
ORD105986,P5987,Jumia,Cairo,4,4503.44
ORD105987,P5988,Amazon,Riyadh,4,5806.64
ORD105988,P5989,Amazon,Casablanca,5,37687.05
ORD105989,P5990,Jumia,Dubai,2,36032.26
ORD105990,P5991,Souq,Giza,3,8294.43
ORD105991,P5992,Souq,Alexandria,2,4169
ORD105992,P5993,Amazon,Dubai,4,76745.2
ORD105993,P5994,Amazon,Cairo,4,41712.32
ORD105994,P5995,Souq,Alexandria,5,9625
ORD105995,P5996,Jumia,Alexandria,1,2553.38
ORD105996,P5997,Jumia,Riyadh,1,7221.35
ORD105997,P5998,Souq,Riyadh,4,32581.92
ORD105998,P5999,Souq,Dubai,1,8036.81
ORD105999,P6000,Souq,Dubai,2,20227.28
ORD106000,P6001,Amazon,Dubai,4,57925.48
ORD106001,P6002,Souq,Riyadh,1,401.08
ORD106002,P6003,Amazon,Riyadh,5,51904.8
ORD106003,P6004,Jumia,Casablanca,5,22719.1
ORD106004,P6005,Amazon,Giza,3,49497.84
ORD106005,P6006,Amazon,Dubai,2,38352.8
ORD106006,P6007,Jumia,Alexandria,1,12634.17
ORD106007,P6008,Jumia,Dubai,4,31686.96
ORD106008,P6009,Amazon,Cairo,3,39898.83
ORD106009,P6010,Amazon,Casablanca,4,18405.76
ORD106010,P6011,Souq,Giza,2,24151.48
ORD106011,P6012,Amazon,Casablanca,5,8324.25
ORD106012,P6013,Souq,Casablanca,3,35033.91
ORD106013,P6014,Jumia,Dubai,4,51969.44
ORD106014,P6015,Jumia,Cairo,1,16999.61
ORD106015,P6016,Souq,Giza,5,22450.85
ORD106016,P6017,Amazon,Dubai,4,21881.24
ORD106017,P6018,Jumia,Cairo,4,62501.2
ORD106018,P6019,Amazon,Dubai,5,64962.95
ORD106019,P6020,Souq,Alexandria,4,63871.96
ORD106020,P6021,Jumia,Dubai,3,41140.05
ORD106021,P6022,Amazon,Riyadh,3,32927.55
ORD106022,P6023,Jumia,Riyadh,4,41195.64
ORD106023,P6024,Souq,Giza,2,7169.7
ORD106024,P6025,Souq,Giza,4,6081.72
ORD106025,P6026,Amazon,Giza,1,7375.02
ORD106026,P6027,Amazon,Dubai,2,12995.26
ORD106027,P6028,Amazon,Cairo,5,28521.55
ORD106028,P6029,Jumia,Casablanca,1,15629.28
ORD106029,P6030,Amazon,Giza,2,3040.5
ORD106030,P6031,Amazon,Giza,5,65218.65
ORD106031,P6032,Amazon,Giza,4,23267.88
ORD106032,P6033,Souq,Alexandria,5,20618.1
ORD106033,P6034,Souq,Alexandria,4,73052.12
ORD106034,P6035,Souq,Giza,4,35297.8
ORD106035,P6036,Jumia,Casablanca,3,19311.72
ORD106036,P6037,Jumia,Casablanca,1,4600.12
ORD106037,P6038,Amazon,Cairo,5,21948.9
ORD106038,P6039,Amazon,Dubai,4,36094.6
ORD106039,P6040,Souq,Casablanca,1,4194.57
ORD106040,P6041,Jumia,Dubai,5,25154.15
ORD106041,P6042,Souq,Casablanca,3,37057.47
ORD106042,P6043,Jumia,Casablanca,3,36125.46
ORD106043,P6044,Jumia,Alexandria,3,22808.79
ORD106044,P6045,Amazon,Riyadh,5,38373.75
ORD106045,P6046,Amazon,Dubai,1,19148.64
ORD106046,P6047,Souq,Dubai,1,5315.02
ORD106047,P6048,Amazon,Giza,3,4693.32
ORD106048,P6049,Souq,Cairo,1,3577.99
ORD106049,P6050,Jumia,Giza,2,270.36
ORD106050,P6051,Souq,Riyadh,1,12281.74
ORD106051,P6052,Amazon,Riyadh,3,28070.88
ORD106052,P6053,Souq,Dubai,3,21492.18
ORD106053,P6054,Jumia,Giza,4,17831.56
ORD106054,P6055,Souq,Cairo,2,31024.34
ORD106055,P6056,Amazon,Dubai,4,41872.92
ORD106056,P6057,Jumia,Riyadh,3,10985.25
ORD106057,P6058,Jumia,Cairo,3,15582.15
ORD106058,P6059,Amazon,Cairo,1,9273.28
ORD106059,P6060,Amazon,Alexandria,4,19031.88
ORD106060,P6061,Souq,Riyadh,2,4308.88
